gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions,display_name,first_name,last_name,position,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,age,age_c,age_c2,experience,log_att,att_per_game,sack_rate,epa_per_att,epa_per_game,cmp_pct,td_rate,int_rate,ypa,epa_lag1,att_lag1,log_att_lag1,epa_per_att_lag1,dakota_lag1,delta_epa,delta_att,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0023662,2013,9,254,153,1807.0,11,9.0,-11.876581504607708,2145.0,792.0,80.0,7.482605780536937,0.7619614679857746,16.0,85.0,0,Matt Cassel,Matthew,Cassel,QB,1982-05-17,2005,2005.0,7.0,230.0,USC,31.293634496919918,2.9507367192569802,8.706847186371446,8,5.537334267018537,28.22222222222222,0.05925925925925926,-0.046758194900030345,-1.3196201671786343,0.6023622047244095,0.04330708661417323,0.03543307086614173,7.1141732283464565,-38.921063091794,277.0,5.6240175061873385,-0.1405092530389675,0.341716480611997,27.04448158718629,-23.0,,,,,,,,,,,,,,,,,,,
00-0023662,2015,8,204,119,1276.0,5,7.0,-37.72678255998684,1630.0,571.0,54.0,6.49083656957806,0.2692810291723501,14.0,86.0,1,Matt Cassel,Matthew,Cassel,QB,1982-05-17,2005,2005.0,7.0,230.0,USC,33.29226557152635,4.949367793863413,24.496241558932386,10,5.318119993844216,25.5,0.06422018348623854,-0.18493520862738647,-4.715847819998355,0.5833333333333334,0.024509803921568627,0.03431372549019608,6.254901960784314,-12.552808126646426,71.0,4.2626798770413155,-0.1768001144598088,-0.0276173703286298,-25.173974433340412,133.0,,,,,,,,,,,,,,,,,,,
00-0023682,2005,4,135,76,777.0,4,8.0,-15.564312948649237,0.0,0.0,40.0,0.0,0.3438348106925389,9.0,49.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,22.770704996577688,-5.572192781085249,31.049332389578563,0,4.90527477843843,33.75,0.0625,-0.11529120702703138,-3.891078237162309,0.562962962962963,0.02962962962962963,0.05925925925925926,5.7555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023682,2008,12,372,221,1905.0,8,9.0,-76.92392160116236,2734.0,817.0,100.0,8.61065628146812,0.4318871031133093,38.0,193.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,25.77138945927447,-2.5715083183884673,6.612655031541083,3,5.918893854273146,31.0,0.09268292682926829,-0.2067847354869956,-6.410326800096864,0.5940860215053764,0.021505376344086023,0.024193548387096774,5.120967741935484,-15.564312948649237,135.0,4.90527477843843,-0.11529120702703138,0.3438348106925389,-61.359608652513124,237.0,,,,,,,,,,,,,,,,,,,
00-0023682,2009,10,227,127,1422.0,9,10.0,-44.55617117849093,2045.0,691.0,63.0,7.184890886972839,0.3877516821332638,22.0,137.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,26.770704996577688,-1.5721927810852492,2.4717901408965703,4,5.424950017481403,22.7,0.08835341365461848,-0.1962826924162596,-4.455617117849092,0.5594713656387665,0.039647577092511016,0.04405286343612335,6.26431718061674,-76.92392160116236,372.0,5.918893854273146,-0.2067847354869956,0.4318871031133093,32.367750422671435,-145.0,,,,,,,,,,,,,,,,,,,
00-0023682,2010,13,441,255,2992.0,23,15.0,11.158662703560324,3980.0,1182.0,151.0,10.283062492170512,1.0747380788777894,24.0,145.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,27.770020533880903,-0.5728772437820346,0.32818833644330075,5,6.089044875446846,33.92307692307692,0.05161290322580645,0.025303090030749036,0.8583586695046403,0.5782312925170068,0.05215419501133787,0.034013605442176874,6.784580498866213,-44.55617117849093,227.0,5.424950017481403,-0.1962826924162596,0.3877516821332638,55.71483388205125,214.0,,,,,,,,,,,,,,,,,,,
00-0023682,2011,16,569,353,3832.0,24,23.0,-6.18484555746476,4315.0,1866.0,178.0,16.23383543312044,1.4267676346759623,22.0,148.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,28.76933607118412,0.42643829352118345,0.18184961818125903,6,6.343880434126331,35.5625,0.03722504230118443,-0.010869675847916977,-0.3865528473415475,0.6203866432337434,0.0421792618629174,0.040421792618629174,6.734622144112478,11.158662703560324,441.0,6.089044875446846,0.025303090030749036,1.0747380788777894,-17.343508261025086,128.0,,,,,,,,,,,,,,,,,,,
00-0023682,2012,16,505,306,3400.0,24,16.0,8.694933121841675,3906.0,1796.0,174.0,15.45802420695085,1.204467834998845,30.0,161.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,29.77138945927447,1.4284916816115327,2.0405884844333446,7,6.22455842927536,31.5625,0.056074766355140186,0.017217689350181534,0.5434333201151047,0.6059405940594059,0.047524752475247525,0.031683168316831684,6.732673267326732,-6.18484555746476,569.0,6.343880434126331,-0.010869675847916977,1.4267676346759623,14.879778679306435,-64.0,,,,,,,,,,,,,,,,,,,
00-0023682,2013,11,350,217,2454.0,14,12.0,27.315928703294613,3011.0,1094.0,116.0,9.163655122388308,1.2000906608125674,21.0,109.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,30.770704996577688,2.427807218914751,5.894247892214577,8,5.857933154483459,31.818181818181817,0.05660377358490566,0.07804551058084175,2.4832662457540557,0.62,0.04,0.03428571428571429,7.011428571428572,8.694933121841675,505.0,6.22455842927536,0.017217689350181534,1.204467834998845,18.620995581452938,-155.0,,,,,,,,,,,,,,,,,,,
00-0023682,2014,12,312,197,2483.0,17,8.0,47.85447296926065,2646.0,1076.0,119.0,11.481313568825955,1.1779318264156944,21.0,83.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,31.770020533880903,3.4271227562179654,11.745170386187024,9,5.7430031878094825,26.0,0.06306306306306306,0.15337972105532258,3.9878727474383875,0.6314102564102564,0.05448717948717949,0.02564102564102564,7.958333333333333,27.315928703294613,350.0,5.857933154483459,0.07804551058084175,1.2000906608125674,20.538544265966035,-38.0,,,,,,,,,,,,,,,,,,,
00-0023682,2015,16,562,335,3905.0,31,15.0,72.50829739591452,5173.0,1800.0,196.0,13.440453969370644,2.031362622862551,19.0,94.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,32.76933607118412,4.4264382935211835,19.593355966350728,10,6.331501849893691,35.125,0.03270223752151463,0.12901832276853117,4.531768587244658,0.5960854092526691,0.05516014234875445,0.026690391459074734,6.948398576512456,47.85447296926065,312.0,5.7430031878094825,0.15337972105532258,1.1779318264156944,24.653824426653877,250.0,,,,,,,,,,,,,,,,,,,
00-0023682,2016,14,403,228,2710.0,12,17.0,-18.125779991515593,3636.0,1125.0,128.0,10.972465865452405,0.6908549647386164,19.0,81.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,33.77138945927447,5.428491681611529,29.46852193732557,11,5.998936561946683,28.785714285714285,0.045023696682464455,-0.04497712156703621,-1.2946985708225422,0.56575682382134,0.02977667493796526,0.04218362282878412,6.7245657568238215,72.50829739591452,562.0,6.331501849893691,0.12901832276853117,2.031362622862551,-90.63407738743012,-159.0,,,,,,,,,,,,,,,,,,,
00-0023682,2017,6,163,96,1103.0,7,3.0,8.966295987526255,1479.0,385.0,63.0,3.697540055269131,0.3476216543175002,7.0,34.0,0,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,34.770704996577685,6.427807218914747,41.316705643532536,12,5.093750200806762,27.166666666666668,0.041176470588235294,0.05500795084371936,1.4943826645877092,0.588957055214724,0.04294478527607362,0.018404907975460124,6.766871165644171,-18.125779991515593,403.0,5.998936561946683,-0.04497712156703621,0.6908549647386164,27.092075979041848,-240.0,,,,,,,,,,,,,,,,,,,
00-0023682,2018,8,246,164,2366.0,17,12.0,59.56822162937678,2546.0,874.0,113.0,7.554684780797247,1.371697570209898,14.0,76.0,1,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,35.7700205338809,7.427122756217965,55.16215243593075,13,5.5053315359323625,30.75,0.05384615384615385,0.24214724239584057,7.446027703672097,0.6666666666666666,0.06910569105691057,0.04878048780487805,9.617886178861788,8.966295987526255,163.0,5.093750200806762,0.05500795084371936,0.3476216543175002,50.60192564185053,83.0,8.0,30.75,12.418304462135147,7.446027775,12.674104733874564,0.25485163447018094,0.5288890291560062,9.894728579347483,3.139437082741556,0.6659849804666877,0.06967532467532467,0.04843702706507584,-8.175059,29.170437,0.4038472995816308,1.7021296611903336,2.075282076395273,6.0,0.75
00-0023682,2019,15,502,311,3529.0,20,13.0,25.316553993446195,4513.0,1239.0,182.0,11.998283325615043,1.2808361283932268,40.0,209.0,1,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,36.76933607118412,8.426438293521183,71.0048623145202,14,6.218600119691729,33.46666666666667,0.07380073800738007,0.05043138245706413,1.6877702662297465,0.6195219123505976,0.0398406374501992,0.025896414342629483,7.02988047808765,59.56822162937678,246.0,5.5053315359323625,0.24214724239584057,1.371697570209898,-34.25166763593059,256.0,15.0,33.46666666666667,12.182344758277194,1.6877702093333333,11.882058171232767,0.07447521539325903,0.5474056940017601,7.368688722635687,2.387598373313302,0.6400372816525787,0.03593770282188627,0.027881250862995286,-31.65814,18.073566,0.3640142856058922,7.040092368928684,7.35017268646003,9.0,0.6
00-0023682,2020,9,267,183,2091.0,13,8.0,46.58721821586509,2080.0,855.0,106.0,9.150339742389267,1.600968603230088,14.0,65.0,2,Ryan Fitzpatrick,Ryan,Fitzpatrick,QB,1982-11-24,2005,2005.0,7.0,250.0,Harvard,37.77138945927447,9.42849168161153,88.8964553902178,15,5.58724865840025,29.666666666666668,0.0498220640569395,0.17448396335529998,5.176357579540566,0.6853932584269663,0.04868913857677903,0.0299625468164794,7.831460674157303,25.316553993446195,502.0,6.218600119691729,0.05043138245706413,1.2808361283932268,21.270664222418898,-235.0,9.0,29.666666666666668,11.937336386313323,5.176357655555555,9.402991065887871,0.23568970978637768,0.41287773310684733,8.334356414971072,2.8515521588179378,0.699713945104016,0.0543346986609398,0.030452674897119343,-8.427611,23.528559,0.40238212538134793,1.8165265407802835,1.7517851478584607,7.0,0.7777777777777778
00-0024218,2006,15,356,184,2199.0,12,13.0,-47.10570689064042,3454.0,880.0,107.0,10.07891784165022,0.8286009964106956,26.0,130.0,0,Vince Young,Vincent,Young,QB,1983-05-18,2006,2006.0,1.0,3.0,Texas,23.290896646132786,-5.052001131530151,25.522715432981926,0,5.87493073085203,23.733333333333334,0.06806282722513089,-0.13231940137820342,-3.140380459376028,0.5168539325842697,0.033707865168539325,0.03651685393258427,6.176966292134831,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024218,2007,15,382,238,2546.0,9,17.0,-13.214898481565449,3412.0,1088.0,141.0,11.329442426201524,1.2913075853425808,25.0,157.0,0,Vince Young,Vincent,Young,QB,1983-05-18,2006,2006.0,1.0,3.0,Texas,24.290212183436,-4.052685594226936,16.424260525654535,1,5.945420608606575,25.466666666666665,0.06142506142506143,-0.03459397508263207,-0.8809932321043632,0.6230366492146597,0.02356020942408377,0.04450261780104712,6.664921465968586,-47.10570689064042,356.0,5.87493073085203,-0.13231940137820342,0.8286009964106956,33.89080840907497,26.0,,,,,,,,,,,,,,,,,,,
00-0024218,2009,12,259,152,1879.0,10,7.0,32.83988959622345,2481.0,756.0,91.0,8.653861009844336,1.45545069516206,9.0,36.0,0,Vince Young,Vincent,Young,QB,1983-05-18,2006,2006.0,1.0,3.0,Texas,26.29158110882957,-2.051316668833369,4.20790007583363,3,5.556828061699537,21.583333333333332,0.033582089552238806,0.12679494052595927,2.736657466351954,0.5868725868725869,0.03861003861003861,0.02702702702702703,7.254826254826255,-10.20156888647956,36.0,3.58351893845611,-0.2833769135133211,0.042584076181658,43.04145848270301,223.0,,,,,,,,,,,,,,,,,,,
00-0024218,2010,9,156,93,1255.0,10,3.0,22.910363264807636,1763.0,402.0,58.0,7.437385120237645,1.5018696121410686,13.0,80.0,0,Vince Young,Vincent,Young,QB,1983-05-18,2006,2006.0,1.0,3.0,Texas,27.290896646132786,-1.052001131530151,1.106706380740718,4,5.049856007249537,17.333333333333332,0.07692307692307693,0.14686130297953612,2.5455959183119594,0.5961538461538461,0.0641025641025641,0.019230769230769232,8.044871794871796,32.83988959622345,259.0,5.556828061699537,0.12679494052595927,1.45545069516206,-9.929526331415815,-103.0,,,,,,,,,,,,,,,,,,,
00-0024218,2011,5,114,66,866.0,4,9.0,-5.750620667983622,1293.0,312.0,39.0,2.0298162261349857,0.1992135311451635,8.0,34.0,0,Vince Young,Vincent,Young,QB,1983-05-18,2006,2006.0,1.0,3.0,Texas,28.290212183436,-0.052685594226936416,0.002775771839045396,5,4.736198448394496,22.8,0.06557377049180328,-0.05044404094722475,-1.1501241335967243,0.5789473684210527,0.03508771929824561,0.07894736842105263,7.5964912280701755,22.910363264807636,156.0,5.049856007249537,0.14686130297953612,1.5018696121410686,-28.660983932791257,-42.0,,,,,,,,,,,,,,,,,,,
00-0024225,2006,12,376,213,2542.0,11,12.0,3.7000332981582424,2996.0,941.0,124.0,11.032338505543876,0.8883712825046272,20.0,153.0,0,Matt Leinart,Matthew,Leinart,QB,1983-05-11,2006,2006.0,1.0,10.0,USC,23.310061601642712,-5.032836176020226,25.329439974657888,0,5.929589143389895,31.333333333333332,0.050505050505050504,0.00984051409084639,0.3083361081798535,0.5664893617021277,0.02925531914893617,0.031914893617021274,6.76063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024225,2007,5,112,60,647.0,2,4.0,-10.713449097578772,919.0,259.0,33.0,3.2990193106672887,-0.042137363585645,4.0,23.0,0,Matt Leinart,Matthew,Leinart,QB,1983-05-11,2006,2006.0,1.0,10.0,USC,24.309377138945926,-4.033520638717011,16.269288742956086,1,4.718498871295094,22.4,0.034482758620689655,-0.09565579551409618,-2.1426898195157547,0.5357142857142857,0.017857142857142856,0.03571428571428571,5.776785714285714,3.7000332981582424,376.0,5.929589143389895,0.00984051409084639,0.8883712825046272,-14.413482395737015,-264.0,,,,,,,,,,,,,,,,,,,
00-0024226,2006,5,137,81,1001.0,9,5.0,-7.059023429188751,1405.0,406.0,48.0,3.635131024087195,0.3897529964654348,13.0,85.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,23.342915811088297,-4.999981966574641,24.999819666071613,0,4.919980925828125,27.4,0.08666666666666667,-0.05152571846123176,-1.4118046858377502,0.5912408759124088,0.06569343065693431,0.0364963503649635,7.306569343065694,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024226,2007,16,467,297,3497.0,20,14.0,56.27241555721115,3849.0,1580.0,175.0,15.363388743383236,1.8218184876014336,27.0,153.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,24.34223134839151,-4.000666429271426,16.005331878299383,1,6.1463292576688975,29.1875,0.05465587044534413,0.12049767785270053,3.5170259723256967,0.6359743040685225,0.042826552462526764,0.029978586723768737,7.488222698072805,-7.059023429188751,137.0,4.919980925828125,-0.05152571846123176,0.3897529964654348,63.331438986399895,330.0,,,,,,,,,,,,,,,,,,,
00-0024226,2008,16,616,384,4525.0,25,18.0,127.62812400843622,5487.0,1813.0,222.0,14.017595634184952,2.0732889265904175,11.0,69.0,1,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,25.34428473648186,-2.998613041181077,8.991680170741228,2,6.423246963533519,38.5,0.017543859649122806,0.20718851300070815,7.9767577505272635,0.6233766233766234,0.040584415584415584,0.02922077922077922,7.345779220779221,56.27241555721115,467.0,6.1463292576688975,0.12049767785270053,1.8218184876014336,71.35570845122507,149.0,,,,,,,,,,,,,,,,,,,
00-0024226,2009,16,555,336,3666.0,27,26.0,-48.81004671209921,4562.0,1591.0,170.0,13.497122719467756,1.0983115403597632,34.0,203.0,2,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,26.34360027378508,-1.9992975038778589,3.997190509012237,3,6.318968113746434,34.6875,0.057724957555178265,-0.08794603011189046,-3.0506279195062005,0.6054054054054054,0.04864864864864865,0.04684684684684685,6.605405405405405,127.62812400843622,616.0,6.423246963533519,0.20718851300070815,2.0732889265904175,-176.43817072053542,-61.0,,,,,,,,,,,,,,,,,,,
00-0024226,2010,15,432,261,3274.0,23,16.0,-13.710707695869107,3871.0,1434.0,159.0,13.798507283915765,1.8595261670405323,52.0,352.0,1,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,27.342915811088297,-0.9999819665746408,0.999963933474486,4,6.068425588244111,28.8,0.10743801652892562,-0.0317377492959933,-0.9140471797246071,0.6041666666666666,0.05324074074074074,0.037037037037037035,7.578703703703703,-48.81004671209921,555.0,6.318968113746434,-0.08794603011189046,1.0983115403597632,35.099339016230104,-123.0,,,,,,,,,,,,,,,,,,,
00-0024226,2011,10,314,182,2319.0,13,7.0,4.543881319639466,2753.0,972.0,106.0,8.591370663696434,0.8075064320191268,23.0,159.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,28.34223134839151,-0.0006664292714262388,4.441279738137074e-07,5,5.749392985908253,31.4,0.06824925816023739,0.014470959616686197,0.45438813196394656,0.5796178343949044,0.041401273885350316,0.022292993630573247,7.385350318471337,-13.710707695869107,432.0,6.068425588244111,-0.0317377492959933,1.8595261670405323,18.25458901550857,-118.0,,,,,,,,,,,,,,,,,,,
00-0024226,2012,15,434,255,3033.0,19,14.0,-21.76011587875163,4441.0,1153.0,153.0,10.602127425554643,1.283095504477632,38.0,250.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,29.34428473648186,1.001386958818923,1.0027758412926115,6,6.073044534100405,28.933333333333334,0.08050847457627118,-0.05013851584965814,-1.4506743919167753,0.5875576036866359,0.04377880184331797,0.03225806451612903,6.988479262672811,4.543881319639466,314.0,5.749392985908253,0.014470959616686197,0.8075064320191268,-26.303997198391095,120.0,,,,,,,,,,,,,,,,,,,
00-0024226,2013,11,355,224,2621.0,19,12.0,11.77136347705926,3261.0,928.0,125.0,8.864480510637456,1.3340621256313223,19.0,132.0,3,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,30.34360027378508,2.000702496122141,4.0028104779893665,7,5.872117789475416,32.27272727272727,0.05080213903743316,0.03315877035791341,1.0701239524599329,0.6309859154929578,0.05352112676056338,0.03380281690140845,7.383098591549296,-21.76011587875163,434.0,6.073044534100405,-0.05013851584965814,1.283095504477632,33.53147935581089,-79.0,,,,,,,,,,,,,,,,,,,
00-0024226,2014,15,561,370,3812.0,28,18.0,-28.63086658874677,4106.0,2038.0,181.0,14.455070361773975,1.2026188977753185,38.0,223.0,4,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,31.342915811088297,3.000018033425359,9.00010820087736,8,6.329720905522696,37.4,0.06343906510851419,-0.05103541281416536,-1.9087244392497846,0.6595365418894831,0.049910873440285206,0.03208556149732621,6.795008912655971,11.77136347705926,355.0,5.872117789475416,0.03315877035791341,1.3340621256313223,-40.40223006580603,206.0,,,,,,,,,,,,,,,,,,,
00-0024226,2015,15,483,311,3659.0,21,11.0,27.574544449517507,4044.0,1736.0,171.0,15.84288269070508,1.9186776492593955,29.0,150.0,1,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,32.342231348391515,3.9993335707285773,15.994669009956592,9,6.180016653652572,32.2,0.056640625,0.057090154139787797,1.8383029633011672,0.6438923395445134,0.043478260869565216,0.022774327122153208,7.575569358178054,-28.63086658874677,561.0,6.329720905522696,-0.05103541281416536,1.2026188977753185,56.20541103826427,-78.0,,,,,,,,,,,,,,,,,,,
00-0024226,2016,5,137,81,1059.0,4,5.0,-26.047714958422432,1262.0,405.0,45.0,4.5129586812769205,0.2502256598413657,17.0,104.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,33.34428473648186,5.001386958818923,25.013871511843995,10,4.919980925828125,27.4,0.11038961038961038,-0.19012930626585717,-5.209542991684486,0.5912408759124088,0.029197080291970802,0.0364963503649635,7.7299270072992705,27.574544449517507,483.0,6.180016653652572,0.057090154139787797,1.9186776492593955,-53.622259407939936,-346.0,,,,,,,,,,,,,,,,,,,
00-0024226,2017,14,429,266,2666.0,19,14.0,-23.95735952403088,3530.0,1191.0,134.0,11.009056589742588,0.968759397725009,20.0,154.0,0,Jay Cutler,Jay,Cutler,QB,1983-04-29,2006,2006.0,1.0,11.0,Vanderbilt,34.34360027378508,6.000702496122141,36.00843044696649,11,6.061456918928017,30.642857142857142,0.044543429844097995,-0.05584466089517688,-1.7112399660022057,0.62004662004662,0.04428904428904429,0.03263403263403263,6.214452214452215,-26.047714958422432,137.0,4.919980925828125,-0.19012930626585717,0.2502256598413657,2.090355434391551,292.0,,,,,,,,,,,,,,,,,,,
00-0024264,2007,10,250,130,1529.0,5,10.0,-50.34140074604961,2207.0,665.0,82.0,6.070042066133546,0.1092022686338182,27.0,138.0,0,Kellen Clemens,Kellen,Clemens,QB,1983-06-06,2006,2006.0,2.0,49.0,Oregon,24.238193018480494,-4.104704759182443,16.848601160054997,1,5.521460917862246,25.0,0.09747292418772563,-0.20136560298419842,-5.034140074604961,0.52,0.02,0.04,6.116,-6.798028664488811,1.0,0.0,-6.798028664488811,0.0,-43.5433720815608,249.0,,,,,,,,,,,,,,,,,,,
00-0024264,2013,10,242,142,1673.0,8,7.0,-16.929046157055645,2123.0,742.0,80.0,8.936592124690698,0.6625605503926109,21.0,138.0,1,Kellen Clemens,Kellen,Clemens,QB,1983-06-06,2006,2006.0,2.0,49.0,Oregon,30.239561943874058,1.8966641662111208,3.597334959389326,7,5.488937726156687,24.2,0.07984790874524715,-0.06995473618618035,-1.6929046157055645,0.5867768595041323,0.03305785123966942,0.028925619834710745,6.913223140495868,-4.023541818372905,3.0,1.0986122886681098,-1.3411806061243017,0.0,-12.90550433868274,239.0,,,,,,,,,,,,,,,,,,,
00-0024279,2007,12,294,171,1911.0,9,12.0,-7.380110183899258,2610.0,889.0,95.0,10.019197761940848,1.098381205732672,19.0,70.0,0,Tarvaris Jackson,Tarvaris,Jackson,QB,1983-04-21,2006,2006.0,2.0,64.0,Alabama State; Arkansas,24.36413415468857,-3.978763622974366,15.830559967504104,1,5.683579767338681,24.5,0.06070287539936102,-0.025102415591494075,-0.6150091819916048,0.5816326530612245,0.030612244897959183,0.04081632653061224,6.5,-27.83083928382257,81.0,4.394449154672439,-0.343590608442254,0.0680641980458345,20.45072909992331,213.0,,,,,,,,,,,,,,,,,,,
00-0024279,2008,7,149,88,1056.0,9,2.0,2.275284891991145,1326.0,472.0,48.0,6.596689190061264,1.02135470321348,15.0,98.0,0,Tarvaris Jackson,Tarvaris,Jackson,QB,1983-04-21,2006,2006.0,2.0,64.0,Alabama State; Arkansas,25.366187542778917,-2.9767102348840204,8.86080382246328,2,5.003946305945459,21.285714285714285,0.09146341463414634,0.015270368402625134,0.3250406988558779,0.5906040268456376,0.06040268456375839,0.013422818791946308,7.087248322147651,-7.380110183899258,294.0,5.683579767338681,-0.025102415591494075,1.098381205732672,9.655395075890404,-145.0,,,,,,,,,,,,,,,,,,,
00-0024279,2011,15,450,271,3091.0,14,13.0,-13.80825762951278,3969.0,1362.0,138.0,12.52210588638416,1.2370895603660073,42.0,293.0,0,Tarvaris Jackson,Tarvaris,Jackson,QB,1983-04-21,2006,2006.0,2.0,64.0,Alabama State; Arkansas,28.36413415468857,0.021236377025633857,0.0004509837091748695,5,6.1092475827643655,30.0,0.08536585365853659,-0.030685016954472847,-0.9205505086341854,0.6022222222222222,0.03111111111111111,0.028888888888888888,6.868888888888889,-15.622399180186314,58.0,4.060443010546419,-0.2693517100032123,0.1815875973016504,1.8141415506735328,392.0,,,,,,,,,,,,,,,,,,,
00-0024296,2014,7,185,105,1326.0,7,2.0,-3.817638288934157,1731.0,550.0,56.0,5.379140265023064,0.2841472289501393,18.0,103.0,0,Charlie Whitehurst,Charlie,Whitehurst,QB,1982-08-06,2006,2006.0,3.0,81.0,Clemson,32.07118412046543,3.7282863428024946,13.9001190539276,8,5.220355825078324,26.428571428571427,0.08866995073891626,-0.020635882642887335,-0.5453768984191653,0.5675675675675675,0.03783783783783784,0.010810810810810811,7.167567567567567,-22.390047928223822,56.0,4.02535169073515,-0.39982228443256823,0.0556661801622231,18.572409639289667,129.0,,,,,,,,,,,,,,,,,,,
00-0024300,2007,9,224,127,1227.0,6,6.0,-33.24573446200736,1598.0,543.0,58.0,9.669678852507165,0.2029071180331128,16.0,98.0,0,Brodie Croyle,John,Croyle,QB,1983-02-06,2006,2006.0,3.0,85.0,Alabama,24.566735112936346,-3.7761626647265913,14.259404470475031,1,5.4116460518550396,24.88888888888889,0.06666666666666667,-0.14841845741967571,-3.6939704957785957,0.5669642857142857,0.026785714285714284,0.026785714285714284,5.477678571428571,-11.001063558389433,7.0,1.9459101490553132,-1.5715805083413474,-0.0360362472115366,-22.24467090361793,217.0,,,,,,,,,,,,,,,,,,,
00-0024408,2006,13,328,177,1661.0,9,9.0,-84.50815918179369,2241.0,794.0,79.0,14.766304563125708,0.0279737665786157,25.0,146.0,0,Bruce Gradkowski,Bruce,Gradkowski,QB,1983-01-27,2006,2006.0,6.0,194.0,Toledo,23.59479808350445,-4.748099694158487,22.544450705667916,0,5.793013608384144,25.23076923076923,0.0708215297450425,-0.2576468267737612,-6.500627629368745,0.5396341463414634,0.027439024390243903,0.027439024390243903,5.064024390243903,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024408,2009,7,149,81,1004.0,6,3.0,-5.083778055240818,1544.0,421.0,44.0,5.482573046119711,0.3370635428923742,11.0,71.0,0,Bruce Gradkowski,Bruce,Gradkowski,QB,1983-01-27,2006,2006.0,6.0,194.0,Toledo,26.595482546201232,-1.747415231461705,3.0534599911443645,3,5.003946305945459,21.285714285714285,0.06875,-0.03411931580698536,-0.7262540078915454,0.5436241610738255,0.040268456375838924,0.020134228187919462,6.738255033557047,-31.101286410892424,21.0,3.044522437723423,-1.481013638613925,-0.2527449595901535,26.017508355651607,128.0,,,,,,,,,,,,,,,,,,,
